Zipcode,Population,Poverty Count,No Education,High School Education,GED Education,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctoral Degree,No Degree,Degree
69339,1606.0,246.0,10.0,366.0,43.0,72.0,216.0,59.0,25.0,6.0,419.0,378.0
69340,142.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,2.0
69341,10573.0,886.0,60.0,1876.0,305.0,785.0,1184.0,334.0,90.0,29.0,2241.0,2422.0
69343,2382.0,485.0,6.0,439.0,37.0,211.0,289.0,60.0,14.0,13.0,482.0,587.0
69345,505.0,35.0,0.0,100.0,14.0,38.0,42.0,11.0,8.0,6.0,114.0,105.0
69346,628.0,76.0,0.0,121.0,8.0,50.0,120.0,31.0,2.0,0.0,129.0,203.0
69347,1138.0,116.0,2.0,260.0,24.0,73.0,189.0,67.0,26.0,0.0,286.0,355.0
69348,1564.0,151.0,0.0,315.0,29.0,133.0,196.0,83.0,0.0,0.0,344.0,412.0
69350,355.0,39.0,0.0,108.0,7.0,36.0,39.0,17.0,1.0,0.0,115.0,93.0
69351,227.0,23.0,0.0,44.0,13.0,14.0,35.0,20.0,0.0,0.0,57.0,69.0
69352,734.0,141.0,5.0,169.0,22.0,51.0,55.0,11.0,0.0,0.0,196.0,117.0
69353,26.0,9.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0
69354,103.0,54.0,0.0,4.0,0.0,12.0,14.0,0.0,0.0,0.0,4.0,26.0
69355,173.0,36.0,0.0,42.0,3.0,11.0,10.0,0.0,0.0,0.0,45.0,21.0
69356,1820.0,181.0,0.0,312.0,21.0,159.0,131.0,51.0,9.0,0.0,333.0,350.0
69357,3568.0,434.0,35.0,762.0,92.0,379.0,262.0,86.0,23.0,35.0,889.0,785.0
69358,1880.0,254.0,24.0,346.0,67.0,170.0,124.0,30.0,9.0,3.0,437.0,336.0
69360,1427.0,294.0,21.0,296.0,31.0,84.0,125.0,63.0,18.0,2.0,348.0,292.0
69361,18068.0,2910.0,170.0,2707.0,546.0,1168.0,1650.0,748.0,196.0,142.0,3423.0,3904.0
69365,73.0,0.0,0.0,17.0,0.0,0.0,8.0,16.0,0.0,0.0,17.0,24.0
69366,283.0,49.0,0.0,58.0,5.0,11.0,40.0,1.0,0.0,0.0,63.0,52.0
69367,256.0,68.0,0.0,54.0,5.0,1.0,40.0,15.0,0.0,0.0,59.0,56.0
70001,40519.0,6356.0,394.0,6651.0,1134.0,1922.0,6252.0,1968.0,725.0,349.0,8179.0,11216.0
70002,19970.0,3071.0,189.0,3075.0,393.0,703.0,3465.0,1193.0,729.0,251.0,3657.0,6341.0
70003,40982.0,4181.0,249.0,6846.0,1103.0,1680.0,6018.0,1813.0,573.0,283.0,8198.0,10367.0
70005,25446.0,2409.0,97.0,4298.0,606.0,844.0,4851.0,1671.0,1329.0,418.0,5001.0,9113.0
70006,16684.0,1925.0,112.0,3265.0,448.0,607.0,2765.0,1035.0,244.0,207.0,3825.0,4858.0
70030,3958.0,358.0,24.0,1132.0,205.0,161.0,185.0,168.0,0.0,0.0,1361.0,514.0
73084,7053.0,1671.0,102.0,1704.0,162.0,262.0,348.0,248.0,12.0,10.0,1968.0,880.0
73086,8592.0,1343.0,53.0,1790.0,545.0,313.0,730.0,356.0,41.0,61.0,2388.0,1501.0
73089,12477.0,750.0,2.0,2685.0,231.0,631.0,1291.0,268.0,45.0,38.0,2918.0,2273.0
73090,1072.0,63.0,0.0,270.0,72.0,58.0,92.0,23.0,0.0,26.0,342.0,199.0
73092,1009.0,164.0,7.0,196.0,55.0,43.0,70.0,30.0,2.0,2.0,258.0,147.0
73093,2848.0,102.0,56.0,400.0,52.0,169.0,440.0,102.0,30.0,21.0,508.0,762.0
73095,1955.0,280.0,4.0,509.0,62.0,44.0,125.0,72.0,0.0,6.0,575.0,247.0
73096,14438.0,2343.0,32.0,1541.0,506.0,499.0,1695.0,712.0,39.0,160.0,2079.0,3105.0
73097,100.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
73098,4517.0,866.0,14.0,1016.0,120.0,171.0,359.0,191.0,15.0,19.0,1150.0,755.0
73099,64418.0,4259.0,435.0,9702.0,1658.0,4104.0,9173.0,2715.0,479.0,276.0,11795.0,16747.0
73102,5308.0,263.0,12.0,619.0,632.0,253.0,535.0,165.0,194.0,46.0,1263.0,1193.0
73103,4763.0,749.0,61.0,470.0,134.0,184.0,1085.0,450.0,223.0,86.0,665.0,2028.0
73104,2234.0,562.0,8.0,229.0,13.0,72.0,467.0,197.0,86.0,72.0,250.0,894.0
73105,5693.0,1327.0,11.0,923.0,117.0,295.0,687.0,401.0,128.0,71.0,1051.0,1582.0
73106,13017.0,4118.0,265.0,1675.0,439.0,386.0,1003.0,461.0,132.0,86.0,2379.0,2068.0
73107,26458.0,6568.0,427.0,3595.0,1016.0,1056.0,2916.0,806.0,233.0,98.0,5038.0,5109.0
73108,14641.0,6630.0,321.0,1811.0,615.0,293.0,304.0,116.0,7.0,0.0,2747.0,720.0
73109,21718.0,6401.0,392.0,3256.0,646.0,481.0,571.0,120.0,23.0,6.0,4294.0,1201.0
73110,34158.0,6783.0,136.0,5865.0,1318.0,1851.0,2577.0,908.0,83.0,68.0,7319.0,5487.0
73111,10837.0,3640.0,83.0,2080.0,376.0,576.0,738.0,487.0,47.0,26.0,2539.0,1874.0
73112,32114.0,6039.0,414.0,4960.0,1012.0,1640.0,5213.0,1471.0,600.0,305.0,6386.0,9229.0
73114,18372.0,6231.0,198.0,2865.0,428.0,697.0,1486.0,378.0,66.0,38.0,3491.0,2665.0
73115,21449.0,3663.0,142.0,4439.0,598.0,1044.0,1338.0,534.0,51.0,32.0,5179.0,2999.0
73116,9465.0,647.0,49.0,710.0,215.0,305.0,2616.0,725.0,519.0,219.0,974.0,4384.0
73117,5595.0,2091.0,74.0,1177.0,144.0,211.0,316.0,132.0,0.0,12.0,1395.0,671.0
73118,14072.0,2008.0,73.0,1523.0,374.0,563.0,3114.0,1251.0,572.0,168.0,1970.0,5668.0
73119,33016.0,11396.0,611.0,4325.0,1078.0,639.0,652.0,127.0,12.0,70.0,6014.0,1500.0
73120,36336.0,4366.0,187.0,4189.0,510.0,1391.0,7447.0,2358.0,1156.0,369.0,4886.0,12721.0
73121,3218.0,329.0,5.0,624.0,113.0,150.0,360.0,221.0,54.0,23.0,742.0,808.0
73122,13849.0,2310.0,102.0,2213.0,509.0,649.0,1260.0,495.0,127.0,102.0,2824.0,2633.0
73127,25856.0,6916.0,273.0,4416.0,745.0,1059.0,1917.0,474.0,155.0,61.0,5434.0,3666.0
73128,4934.0,327.0,6.0,708.0,63.0,338.0,427.0,153.0,21.0,8.0,777.0,947.0
73129,18534.0,6690.0,487.0,2768.0,720.0,313.0,392.0,146.0,6.0,0.0,3975.0,857.0
73130,20236.0,1503.0,89.0,3428.0,527.0,1189.0,2238.0,1005.0,97.0,53.0,4044.0,4582.0
73131,3331.0,315.0,0.0,446.0,71.0,183.0,612.0,234.0,159.0,31.0,517.0,1219.0
73132,27509.0,4418.0,204.0,3500.0,589.0,1574.0,4003.0,1385.0,297.0,167.0,4293.0,7426.0
73134,4634.0,309.0,0.0,409.0,17.0,144.0,1444.0,348.0,28.0,14.0,426.0,1978.0
73135,22049.0,4457.0,138.0,3748.0,824.0,1357.0,1873.0,740.0,194.0,13.0,4710.0,4177.0
73139,18087.0,4418.0,260.0,3117.0,467.0,937.0,1096.0,284.0,109.0,26.0,3844.0,2452.0
73141,2580.0,495.0,39.0,479.0,78.0,159.0,222.0,40.0,0.0,9.0,596.0,430.0
73142,12781.0,1359.0,12.0,812.0,234.0,766.0,2859.0,1092.0,448.0,215.0,1058.0,5380.0
73145,3117.0,62.0,0.0,84.0,7.0,64.0,209.0,59.0,19.0,24.0,91.0,375.0
73149,5038.0,1540.0,39.0,849.0,373.0,138.0,234.0,31.0,10.0,0.0,1261.0,413.0
73150,4582.0,389.0,0.0,760.0,104.0,303.0,705.0,338.0,44.0,28.0,864.0,1418.0
73151,1525.0,57.0,0.0,111.0,10.0,82.0,372.0,204.0,115.0,27.0,121.0,800.0
73159,32273.0,4192.0,568.0,5512.0,1187.0,1728.0,2270.0,760.0,85.0,52.0,7267.0,4895.0
73160,57199.0,5546.0,344.0,8910.0,1628.0,3880.0,6245.0,2115.0,230.0,260.0,10882.0,12730.0
73162,29086.0,1818.0,122.0,3845.0,735.0,1799.0,5632.0,2301.0,480.0,331.0,4702.0,10543.0
73165,6437.0,554.0,25.0,1048.0,222.0,363.0,729.0,271.0,11.0,8.0,1295.0,1382.0
73169,2308.0,162.0,16.0,435.0,50.0,46.0,219.0,115.0,9.0,0.0,501.0,389.0
73170,37866.0,1572.0,186.0,5071.0,762.0,2256.0,6212.0,2131.0,537.0,319.0,6019.0,11455.0
73173,2126.0,122.0,0.0,197.0,17.0,112.0,366.0,112.0,60.0,15.0,214.0,665.0
73179,4699.0,62.0,10.0,658.0,64.0,246.0,711.0,143.0,57.0,40.0,732.0,1197.0
73401,36146.0,5599.0,163.0,7168.0,1197.0,1643.0,3159.0,1420.0,334.0,206.0,8528.0,6762.0
73425,26.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
73430,1335.0,107.0,25.0,366.0,28.0,31.0,105.0,64.0,5.0,7.0,419.0,212.0
73432,1124.0,189.0,23.0,203.0,31.0,42.0,128.0,43.0,0.0,0.0,257.0,213.0
73433,2917.0,425.0,14.0,868.0,116.0,89.0,188.0,72.0,15.0,2.0,998.0,366.0
73434,531.0,141.0,0.0,158.0,12.0,15.0,32.0,18.0,6.0,0.0,170.0,71.0
73437,83.0,8.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0
73438,3592.0,601.0,9.0,1016.0,110.0,100.0,262.0,49.0,6.0,5.0,1135.0,422.0
73439,7521.0,1546.0,24.0,1535.0,375.0,283.0,489.0,149.0,73.0,10.0,1934.0,1004.0
73440,304.0,17.0,0.0,88.0,42.0,15.0,0.0,0.0,0.0,0.0,130.0,15.0
73441,113.0,52.0,0.0,46.0,4.0,0.0,7.0,0.0,0.0,0.0,50.0,7.0
73442,333.0,21.0,3.0,95.0,12.0,11.0,29.0,8.0,0.0,0.0,110.0,48.0
73443,3727.0,409.0,0.0,917.0,112.0,129.0,287.0,37.0,28.0,5.0,1029.0,486.0
73444,98.0,40.0,0.0,47.0,0.0,6.0,28.0,0.0,0.0,0.0,47.0,34.0
73446,8254.0,1050.0,136.0,1367.0,418.0,307.0,502.0,232.0,31.0,8.0,1921.0,1080.0
73447,1349.0,202.0,2.0,329.0,48.0,64.0,72.0,23.0,6.0,0.0,379.0,165.0
73448,6157.0,811.0,46.0,1456.0,209.0,245.0,385.0,124.0,4.0,3.0,1711.0,761.0
73449,2789.0,444.0,0.0,563.0,125.0,53.0,214.0,111.0,53.0,12.0,688.0,443.0
73450,1362.0,192.0,5.0,382.0,43.0,61.0,143.0,30.0,19.0,5.0,430.0,258.0
73453,514.0,40.0,0.0,157.0,6.0,41.0,36.0,11.0,0.0,0.0,163.0,88.0
73455,588.0,134.0,0.0,140.0,26.0,45.0,19.0,9.0,0.0,4.0,166.0,77.0
73456,2119.0,431.0,19.0,435.0,81.0,64.0,150.0,34.0,9.0,4.0,535.0,261.0
73458,894.0,155.0,8.0,267.0,25.0,43.0,57.0,25.0,2.0,2.0,300.0,129.0
73459,1149.0,158.0,9.0,308.0,57.0,76.0,48.0,10.0,7.0,0.0,374.0,141.0
76633,5611.0,328.0,21.0,836.0,114.0,359.0,894.0,329.0,49.0,9.0,971.0,1640.0
76634,6932.0,852.0,55.0,1471.0,300.0,405.0,750.0,182.0,43.0,20.0,1826.0,1400.0
76635,1288.0,368.0,14.0,207.0,31.0,83.0,12.0,7.0,6.0,17.0,252.0,125.0
76636,1444.0,150.0,4.0,332.0,46.0,91.0,123.0,38.0,0.0,6.0,382.0,258.0
76637,549.0,86.0,0.0,82.0,12.0,17.0,76.0,25.0,4.0,10.0,94.0,132.0
76638,3134.0,220.0,6.0,483.0,89.0,314.0,514.0,145.0,23.0,68.0,578.0,1064.0
76639,1409.0,154.0,26.0,298.0,41.0,110.0,127.0,37.0,13.0,0.0,365.0,287.0
76640,3159.0,559.0,26.0,626.0,106.0,318.0,172.0,92.0,0.0,0.0,758.0,582.0
76641,1767.0,390.0,37.0,287.0,116.0,95.0,95.0,42.0,2.0,3.0,440.0,237.0
76642,7151.0,1651.0,80.0,1286.0,185.0,402.0,509.0,122.0,74.0,48.0,1551.0,1155.0
76643,14128.0,666.0,110.0,2197.0,303.0,873.0,2238.0,766.0,139.0,212.0,2610.0,4228.0
76645,10717.0,2515.0,152.0,1671.0,349.0,572.0,609.0,298.0,94.0,53.0,2172.0,1626.0
76648,2806.0,512.0,21.0,575.0,106.0,190.0,206.0,66.0,0.0,11.0,702.0,473.0
76649,772.0,153.0,17.0,176.0,28.0,26.0,106.0,20.0,3.0,1.0,221.0,156.0
76650,113.0,6.0,0.0,25.0,0.0,3.0,16.0,6.0,0.0,0.0,25.0,25.0
76651,3216.0,482.0,44.0,542.0,123.0,130.0,227.0,50.0,4.0,0.0,709.0,411.0
76652,1194.0,123.0,6.0,338.0,87.0,45.0,53.0,24.0,0.0,0.0,431.0,122.0
76653,967.0,100.0,7.0,265.0,15.0,58.0,14.0,31.0,8.0,8.0,287.0,119.0
76654,150.0,23.0,0.0,34.0,7.0,2.0,5.0,0.0,0.0,0.0,41.0,7.0
76655,8950.0,492.0,95.0,1488.0,236.0,795.0,1181.0,357.0,35.0,63.0,1819.0,2431.0
76656,2408.0,248.0,65.0,387.0,92.0,90.0,167.0,37.0,0.0,0.0,544.0,294.0
76657,9399.0,655.0,95.0,1169.0,460.0,646.0,1013.0,471.0,62.0,191.0,1724.0,2383.0
76660,639.0,86.0,5.0,173.0,24.0,32.0,23.0,3.0,0.0,4.0,202.0,62.0
76661,8224.0,2314.0,242.0,1787.0,402.0,210.0,321.0,110.0,27.0,23.0,2431.0,691.0
76664,3438.0,617.0,22.0,780.0,121.0,151.0,240.0,98.0,7.0,5.0,923.0,501.0
76665,2385.0,471.0,30.0,361.0,117.0,86.0,141.0,109.0,7.0,5.0,508.0,348.0
76666,263.0,40.0,0.0,69.0,8.0,11.0,26.0,5.0,0.0,0.0,77.0,42.0
76667,11573.0,2159.0,124.0,2032.0,492.0,410.0,936.0,235.0,26.0,50.0,2648.0,1657.0
76670,1470.0,208.0,0.0,296.0,44.0,56.0,85.0,30.0,0.0,10.0,340.0,181.0
76671,1913.0,365.0,10.0,454.0,116.0,56.0,87.0,38.0,8.0,13.0,580.0,202.0
76673,1419.0,484.0,7.0,233.0,50.0,62.0,75.0,24.0,0.0,6.0,290.0,167.0
76676,314.0,43.0,4.0,52.0,1.0,18.0,27.0,0.0,0.0,0.0,57.0,45.0
76678,329.0,53.0,3.0,34.0,27.0,0.0,14.0,16.0,2.0,0.0,64.0,32.0
76679,1436.0,353.0,4.0,241.0,100.0,128.0,123.0,36.0,0.0,11.0,345.0,298.0
76680,438.0,0.0,0.0,95.0,13.0,0.0,65.0,0.0,0.0,0.0,108.0,65.0
76681,668.0,71.0,5.0,84.0,31.0,45.0,26.0,8.0,0.0,4.0,120.0,83.0
76682,2610.0,336.0,29.0,682.0,80.0,173.0,229.0,66.0,9.0,9.0,791.0,486.0
76685,33.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
76686,244.0,37.0,0.0,38.0,17.0,18.0,29.0,6.0,0.0,0.0,55.0,53.0
76687,1642.0,437.0,41.0,405.0,106.0,36.0,90.0,28.0,14.0,2.0,552.0,170.0
76689,3469.0,259.0,17.0,572.0,125.0,184.0,416.0,144.0,25.0,25.0,714.0,794.0
76690,1059.0,310.0,7.0,173.0,66.0,9.0,59.0,19.0,2.0,0.0,246.0,89.0
76691,6383.0,557.0,19.0,1124.0,284.0,618.0,531.0,198.0,18.0,20.0,1427.0,1385.0
76692,10177.0,1826.0,42.0,2080.0,548.0,507.0,874.0,306.0,61.0,29.0,2670.0,1777.0
76693,1467.0,226.0,14.0,279.0,84.0,76.0,82.0,27.0,2.0,0.0,377.0,187.0
76701,1977.0,682.0,7.0,195.0,134.0,35.0,161.0,56.0,15.0,3.0,336.0,270.0
76704,7984.0,2721.0,83.0,1465.0,424.0,294.0,371.0,62.0,0.0,13.0,1972.0,740.0
76705,29679.0,6388.0,295.0,3847.0,1110.0,1921.0,1281.0,484.0,52.0,59.0,5252.0,3797.0
76706,37062.0,13810.0,336.0,4213.0,818.0,1367.0,1788.0,803.0,61.0,173.0,5367.0,4192.0
76707,16308.0,5050.0,362.0,2054.0,576.0,595.0,597.0,237.0,27.0,82.0,2992.0,1538.0
76708,26220.0,5133.0,354.0,3847.0,974.0,1698.0,2036.0,602.0,156.0,169.0,5175.0,4661.0
76710,23967.0,3801.0,160.0,3644.0,1006.0,1721.0,2500.0,1198.0,234.0,366.0,4810.0,6019.0
76711,8710.0,1981.0,169.0,1097.0,467.0,248.0,401.0,168.0,0.0,49.0,1733.0,866.0
76712,25388.0,1530.0,150.0,2540.0,493.0,1507.0,4299.0,1554.0,515.0,650.0,3183.0,8525.0
76798,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76801,25078.0,4830.0,361.0,5091.0,1064.0,722.0,2118.0,692.0,171.0,70.0,6516.0,3773.0
76802,4967.0,781.0,66.0,820.0,289.0,303.0,434.0,137.0,19.0,20.0,1175.0,913.0
76820,120.0,0.0,0.0,39.0,0.0,0.0,23.0,0.0,0.0,0.0,39.0,23.0
76821,4739.0,1016.0,23.0,1022.0,281.0,78.0,496.0,52.0,0.0,11.0,1326.0,637.0
76823,3360.0,242.0,25.0,787.0,122.0,129.0,289.0,84.0,15.0,31.0,934.0,548.0
76824,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76825,7111.0,1326.0,155.0,1276.0,307.0,164.0,446.0,174.0,35.0,15.0,1738.0,834.0
76827,447.0,57.0,5.0,98.0,21.0,20.0,67.0,14.0,3.0,0.0,124.0,104.0
76828,299.0,15.0,7.0,86.0,0.0,0.0,0.0,6.0,0.0,0.0,93.0,6.0
76831,102.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
76832,651.0,55.0,0.0,147.0,20.0,17.0,72.0,3.0,4.0,0.0,167.0,96.0
76834,5507.0,951.0,27.0,1125.0,385.0,217.0,358.0,87.0,57.0,53.0,1537.0,772.0
76836,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76837,3170.0,173.0,66.0,535.0,64.0,53.0,134.0,72.0,12.0,13.0,665.0,284.0
76841,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
76842,177.0,0.0,3.0,38.0,0.0,10.0,31.0,0.0,0.0,14.0,41.0,55.0
76844,3804.0,538.0,35.0,577.0,51.0,275.0,365.0,102.0,52.0,48.0,663.0,842.0
76845,122.0,6.0,0.0,38.0,0.0,0.0,2.0,0.0,3.0,3.0,38.0,8.0
76848,60.0,8.0,0.0,15.0,12.0,0.0,0.0,17.0,0.0,0.0,27.0,17.0
76849,3880.0,805.0,64.0,762.0,230.0,178.0,343.0,93.0,54.0,0.0,1056.0,668.0
76852,206.0,14.0,5.0,70.0,5.0,6.0,25.0,5.0,1.0,2.0,80.0,39.0
76853,1520.0,331.0,1.0,273.0,42.0,103.0,164.0,45.0,8.0,12.0,316.0,332.0
76854,294.0,41.0,0.0,23.0,17.0,59.0,9.0,0.0,0.0,0.0,40.0,68.0
79911,3908.0,84.0,0.0,141.0,16.0,270.0,899.0,314.0,116.0,32.0,157.0,1631.0
79912,79492.0,13202.0,570.0,5757.0,1611.0,3291.0,14727.0,6213.0,1780.0,1203.0,7938.0,27214.0
79915,36622.0,10479.0,1332.0,5723.0,1458.0,1208.0,1820.0,489.0,78.0,32.0,8513.0,3627.0
79916,2968.0,0.0,0.0,192.0,15.0,102.0,150.0,109.0,0.0,0.0,207.0,361.0
79920,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79922,8581.0,1198.0,117.0,926.0,188.0,235.0,1616.0,680.0,344.0,90.0,1231.0,2965.0
79924,59901.0,13349.0,931.0,8456.0,2543.0,3004.0,4186.0,1179.0,149.0,133.0,11930.0,8651.0
79925,39990.0,5892.0,568.0,5473.0,1232.0,2068.0,4184.0,1593.0,388.0,203.0,7273.0,8436.0
79927,40304.0,11878.0,1122.0,4288.0,1875.0,1523.0,927.0,321.0,77.0,33.0,7285.0,2881.0
79928,57415.0,12332.0,977.0,5350.0,1934.0,2647.0,3874.0,1108.0,65.0,7.0,8261.0,7701.0
79930,30029.0,7281.0,673.0,3572.0,833.0,1723.0,2281.0,651.0,181.0,117.0,5078.0,4953.0
79932,27697.0,4535.0,291.0,2725.0,427.0,1233.0,3645.0,1551.0,289.0,206.0,3443.0,6924.0
79934,24879.0,2086.0,61.0,2465.0,455.0,1751.0,3146.0,1103.0,100.0,190.0,2981.0,6290.0
79935,18227.0,3733.0,225.0,2541.0,644.0,763.0,2088.0,635.0,75.0,38.0,3410.0,3599.0
79936,113255.0,15663.0,1470.0,13574.0,4316.0,5462.0,12036.0,3482.0,559.0,384.0,19360.0,21923.0
79938,71965.0,11991.0,1106.0,6558.0,2280.0,3366.0,7088.0,1900.0,133.0,101.0,9944.0,12588.0
79942,18.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,8.0
80002,18461.0,2441.0,91.0,2688.0,563.0,1307.0,2558.0,941.0,195.0,98.0,3342.0,5099.0
80003,36341.0,3196.0,182.0,6003.0,1234.0,2317.0,4643.0,1681.0,295.0,117.0,7419.0,9053.0
80004,37152.0,2623.0,156.0,5447.0,1175.0,2345.0,5926.0,2571.0,407.0,306.0,6778.0,11555.0
80005,28634.0,1127.0,111.0,3364.0,664.0,1672.0,5946.0,2515.0,547.0,198.0,4139.0,10878.0
80007,8691.0,126.0,49.0,779.0,75.0,366.0,1817.0,1229.0,303.0,247.0,903.0,3962.0
80010,43389.0,12622.0,919.0,6570.0,1352.0,1481.0,1974.0,804.0,71.0,137.0,8841.0,4467.0
80011,49110.0,11490.0,655.0,8526.0,1363.0,2306.0,2587.0,802.0,220.0,97.0,10544.0,6012.0
80012,50782.0,9111.0,540.0,8135.0,1383.0,2599.0,5231.0,1822.0,338.0,235.0,10058.0,10225.0
80013,72168.0,6238.0,490.0,9351.0,2107.0,6050.0,10211.0,3232.0,596.0,228.0,11948.0,20317.0
80014,38502.0,3227.0,234.0,6038.0,616.0,2854.0,6922.0,2923.0,376.0,301.0,6888.0,13376.0
80015,65940.0,3042.0,261.0,6780.0,1020.0,5043.0,11826.0,5053.0,830.0,609.0,8061.0,23361.0
80016,49384.0,1735.0,146.0,3714.0,444.0,2579.0,11019.0,4828.0,1121.0,619.0,4304.0,20166.0
80017,35251.0,4506.0,292.0,4746.0,1121.0,2398.0,4114.0,1190.0,212.0,190.0,6159.0,8104.0
80018,11701.0,512.0,15.0,1332.0,284.0,891.0,1722.0,524.0,136.0,112.0,1631.0,3385.0
80019,2578.0,130.0,23.0,189.0,35.0,230.0,337.0,199.0,0.0,24.0,247.0,790.0
80020,48928.0,3064.0,96.0,4756.0,991.0,3086.0,10262.0,4258.0,607.0,676.0,5843.0,18889.0
80021,32245.0,1918.0,123.0,3587.0,588.0,2065.0,6579.0,2647.0,453.0,319.0,4298.0,12063.0
80022,46985.0,8224.0,880.0,6986.0,1663.0,2129.0,3401.0,1135.0,289.0,112.0,9529.0,7066.0
80023,19654.0,659.0,65.0,1339.0,161.0,837.0,4788.0,2567.0,449.0,381.0,1565.0,9022.0
80024,369.0,44.0,0.0,29.0,17.0,7.0,0.0,0.0,0.0,0.0,46.0,7.0
80025,517.0,17.0,0.0,0.0,0.0,1.0,160.0,103.0,14.0,30.0,0.0,308.0
80026,28903.0,2342.0,144.0,2681.0,621.0,1529.0,6531.0,3167.0,450.0,793.0,3446.0,12470.0
80027,32989.0,1605.0,261.0,1518.0,113.0,1082.0,8282.0,5582.0,1177.0,1087.0,1892.0,17210.0
80030,16293.0,2559.0,185.0,2651.0,720.0,942.0,1394.0,453.0,87.0,37.0,3556.0,2913.0
80031,36283.0,2853.0,587.0,4462.0,948.0,2146.0,5338.0,2632.0,467.0,260.0,5997.0,10843.0
80033,24653.0,2615.0,181.0,4067.0,883.0,1405.0,3748.0,1671.0,318.0,158.0,5131.0,7300.0
80045,759.0,296.0,0.0,5.0,0.0,24.0,200.0,59.0,109.0,69.0,5.0,461.0
80101,430.0,2.0,0.0,87.0,28.0,40.0,62.0,14.0,0.0,0.0,115.0,116.0
80102,5275.0,331.0,15.0,1151.0,199.0,375.0,628.0,119.0,24.0,14.0,1365.0,1160.0
80103,2736.0,150.0,20.0,590.0,107.0,223.0,222.0,69.0,46.0,30.0,717.0,590.0
80104,29033.0,1736.0,25.0,2540.0,453.0,2077.0,5514.0,2005.0,257.0,229.0,3018.0,10082.0
80105,1287.0,209.0,2.0,318.0,38.0,78.0,132.0,32.0,3.0,0.0,358.0,245.0
80106,4608.0,169.0,0.0,414.0,40.0,209.0,987.0,559.0,31.0,36.0,454.0,1822.0
80107,12424.0,602.0,0.0,2115.0,163.0,998.0,1784.0,700.0,184.0,97.0,2278.0,3763.0
80108,25178.0,917.0,51.0,1355.0,257.0,1037.0,6521.0,2759.0,686.0,318.0,1663.0,11321.0
80109,19794.0,326.0,31.0,1219.0,165.0,1129.0,4730.0,1795.0,367.0,241.0,1415.0,8262.0
80110,21794.0,3816.0,79.0,3107.0,954.0,1314.0,2926.0,1061.0,61.0,137.0,4140.0,5499.0
80111,31925.0,1625.0,63.0,1121.0,265.0,1004.0,8963.0,4349.0,1511.0,640.0,1449.0,16467.0
80112,32564.0,1920.0,18.0,1881.0,290.0,1648.0,8371.0,4278.0,510.0,471.0,2189.0,15278.0
80113,22213.0,3010.0,53.0,2862.0,424.0,792.0,4818.0,1909.0,941.0,276.0,3339.0,8736.0
80116,3987.0,117.0,8.0,320.0,50.0,163.0,1099.0,372.0,108.0,70.0,378.0,1812.0
80117,2621.0,114.0,11.0,692.0,90.0,175.0,416.0,90.0,24.0,8.0,793.0,713.0
80118,6354.0,213.0,8.0,690.0,89.0,312.0,1423.0,681.0,84.0,157.0,787.0,2657.0
80120,30825.0,3057.0,166.0,3248.0,810.0,1740.0,6372.0,2772.0,468.0,358.0,4224.0,11710.0
80121,19343.0,1043.0,65.0,1907.0,327.0,758.0,4334.0,2239.0,876.0,210.0,2299.0,8417.0
80122,31808.0,1415.0,76.0,2877.0,516.0,1360.0,8369.0,3522.0,705.0,291.0,3469.0,14247.0
80123,45802.0,2668.0,116.0,5131.0,953.0,2678.0,10139.0,3665.0,1082.0,428.0,6200.0,17992.0
80124,20014.0,1137.0,38.0,1100.0,159.0,806.0,5745.0,2299.0,567.0,303.0,1297.0,9720.0
80125,10685.0,131.0,63.0,803.0,186.0,753.0,2372.0,1113.0,304.0,167.0,1052.0,4709.0
80126,44220.0,1787.0,183.0,2398.0,300.0,1902.0,11435.0,5207.0,880.0,424.0,2881.0,19848.0
80127,44691.0,1571.0,149.0,3752.0,595.0,2720.0,10279.0,4847.0,730.0,519.0,4496.0,19095.0
80128,35689.0,1668.0,72.0,4315.0,768.0,2429.0,7555.0,2742.0,428.0,179.0,5155.0,13333.0
80129,30074.0,668.0,0.0,1896.0,243.0,1607.0,7663.0,3236.0,513.0,382.0,2139.0,13401.0
